Instance Name, CC2 Result, CLEVER Result, Reve Result
./mergedHard/EXTRA_ultra_prime_sumEQ_odd/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_one/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.170000
./mergedHard/EXTRA_ultra_prime_sumEQ_oneBound/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_oneN2/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.170000
./mergedHard/EXTRA_ultra_prime_sumEQ_pos/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.490000
./mergedHard/EXTRA_ultra_prime_sumEQ_pos2/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.480000
./mergedHard/EXTRA_ultra_prime_sumEQ_pos3/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEXTRA_ultra_prime_sum/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.280000
./mergedHard/EXTRA_ultra_prime_sumNEQ_LoopMult20/libA , timeout; 300.000000, not equiv; 3.655800, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumNEQ_LoopUnreach20/libA , timeout; 300.000000, not equiv; 3.678600, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumNEQ_getSign/libA , not equiv; 184.855500, not equiv; 258.532300, unknown; 0.190000
./mergedHard/NEQ_LoopMult20EQ_LoopMult20/libA , not equiv; 1.163300, not equiv; 0.401400, not equiv; 0.320000
./mergedHard/NEQ_LoopMult20EQ_UnchLoop/libA , not equiv; 0.811200, not equiv; 0.136600, not equiv; 67.800000
./mergedHard/NEQ_LoopMult20EQ_odd/libA , not equiv; 1.393500, not equiv; 0.782900, not equiv; 97.830000
./mergedHard/NEQ_LoopMult20EQ_pos/libA , not equiv; 1.096300, not equiv; 0.357100, not equiv; 0.730000
./mergedHard/NEQ_LoopMult20EQ_pos2/libA , not equiv; 1.079200, not equiv; 0.358800, not equiv; 0.720000
./mergedHard/NEQ_LoopMult20EXTRA_ultra_prime_sum/libA , not equiv; 3.240000, not equiv; 0.423200, not equiv; 9.360000
./mergedHard/NEQ_LoopUnreach20EQ_LoopMult20/libA , not equiv; 0.661900, not equiv; 0.166800, not equiv; 0.020000
./mergedHard/NEQ_LoopUnreach20EQ_UnchLoop/libA , not equiv; 0.527400, not equiv; 0.131900, not equiv; 0.020000
./mergedHard/NEQ_LoopUnreach20EQ_odd/libA , not equiv; 0.578800, not equiv; 0.154600, not equiv; 0.020000
./mergedHard/NEQ_LoopUnreach20EQ_pos/libA , not equiv; 0.652200, not equiv; 0.208500, not equiv; 0.040000
./mergedHard/NEQ_LoopUnreach20EQ_pos2/libA , not equiv; 0.655600, not equiv; 0.186500, not equiv; 0.040000
./mergedHard/NEQ_LoopUnreach20EXTRA_ultra_prime_sum/libA , not equiv; 0.866900, not equiv; 0.154500, not equiv; 0.040000
./mergedHard/NEQ_getSignEQ_LoopMult20/libA , not equiv; 0.583600, not equiv; 0.179200, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_UnchLoop/libA , not equiv; 0.450800, not equiv; 0.125700, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_odd/libA , not equiv; 0.578300, not equiv; 0.159300, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_pos/libA , not equiv; 0.650600, not equiv; 0.198300, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_pos2/libA , not equiv; 0.652900, not equiv; 0.196300, not equiv; 0.020000
./mergedHard/NEQ_getSignEXTRA_ultra_prime_sum/libA , not equiv; 2.011400, not equiv; 0.170900, not equiv; 0.020000
